-863	-906.6692727	-942.5440383	-970.9414641	-992.1787177	-1006.572967	-1014.441378	-1016.10112	-1011.869359	-1002.063263	-987	-966.9967368	-942.3706411	-913.4388804	-880.518622	-843.9270335	-803.9812823	-760.9985359	-715.2959617	-667.1907273	-617	-565.0937799	-512.0533971	-458.5130144	-405.1067943	-352.4688995	-301.2334928	-252.0347368	-205.5067943	-162.2838278	-123	-88.08014354	-57.11177033	-29.4730622	-4.542200957	18.30263158	39.68325359	60.22148325	80.53913876	101.2580383	123	146.2233541	170.7324785	196.1682632	222.1715981	248.3833732	274.4444785	299.9958038	324.6782392	348.1326746	370	389.9927273	408.1098565	424.4220096	438.9998086	451.9138756	463.2348325	473.0333014	481.3799043	488.3452632	494	498.4147368	501.6600957	503.8066986	504.9251675	505.0861244	504.3601914	502.8179904	500.5301435	497.5672727	494
-863	-906.7699091	-942.7135311	-971.1515646	-992.4047081	-1006.79366	-1014.63912	-1016.261785	-1011.982354	-1002.121526	-987	-966.9384737	-942.2576459	-913.2782153	-880.3208804	-843.7063397	-803.7552919	-760.7884354	-715.1264689	-667.0900909	-617	-565.2261962	-512.3358852	-458.9455742	-405.6717703	-353.1309809	-301.9397129	-252.7144737	-206.0717703	-162.62811	-123	-87.60874163	-56.0948134	-27.90348804	-2.480038278	20.73026316	42.28214354	62.73033014	82.62955024	102.5345311	123	144.4701627	166.9471388	190.3225263	214.4879234	239.3349282	264.7551388	290.6401531	316.8815694	343.3709856	370	396.6570909	423.2182584	449.5563828	475.5443445	501.0550239	525.9613014	550.1360574	573.4521722	595.7825263	617	636.9774737	655.5878278	672.7039426	688.1986986	701.9449761	713.8156555	723.6836172	731.4217416	736.9029091	740
-987	-927.5685909	-872.3807847	-820.6895144	-771.7477129	-724.8083134	-679.1242488	-633.9484522	-588.5338565	-542.1333947	-494	-443.3866053	-389.5461435	-331.7315478	-269.1957512	-201.1916866	-126.9722871	-45.79048565	43.10078469	140.4485909	247	362.383012	481.7493589	599.1317057	708.5627177	804.0750598	879.7013971	929.4743947	947.4267177	927.5910311	864	753.3135574	602.7007081	421.9577249	220.8808804	9.266447368	-203.0893014	-406.3900933	-590.8396555	-746.6417153	-864	-935.7202416	-965.0161914	-957.7036053	-919.5982392	-856.5158493	-774.2721914	-678.6830215	-575.5640957	-470.7311699	-370	-278.1955909	-196.1799426	-123.8243038	-60.99992344	-7.578050239	36.57006699	71.57317943	97.56003828	114.6593947	123	122.7106053	113.9199617	96.75682057	71.34993301	37.82805024	-3.680076555	-53.04569617	-110.1400574	-174.8344091	-247
-617	-586.3016364	-559.0553876	-534.4665742	-511.7405167	-490.0825359	-468.6979522	-446.7920861	-423.5702584	-398.2377895	-370	-338.0622105	-301.6297416	-259.9079139	-212.1020478	-157.4174641	-95.05948325	-24.23342584	55.85538756	146.0016364	247	358.4804785	475.4143541	591.6082297	700.8687081	797.0023923	873.8158852	925.1157895	944.7087081	926.401244	864	753.9952967	603.6123254	422.7599952	221.3472153	9.282894737	-203.5240574	-407.1647321	-591.7302201	-747.3116124	-864	-934.5446651	-962.3276555	-953.3892105	-913.7695694	-849.5089713	-766.6476555	-671.2258612	-569.2838278	-466.8617943	-370	-283.5796364	-207.8457033	-141.8841531	-84.7809378	-35.62200957	6.506679426	42.51917703	73.3295311	99.85178947	123	143.6882105	162.8304689	181.340823	200.1333206	220.1220096	242.2209378	267.3441531	296.4057033	330.3196364	370
-370	38.22640909	363.53711	612.2649593	790.7428134	905.3035287	962.2799617	968.0049689	928.8114067	851.0321316	741	605.0478684	449.5085933	280.7150311	105.0000383	-71.30352871	-241.8628134	-400.3449593	-540.41711	-655.7464091	-740	-788.4878828	-803.0914833	-787.3350837	-744.7429665	-678.8394139	-593.1487081	-491.1951316	-376.5029665	-252.5964952	-123	8.791662679	139.4013397	265.4813038	383.6838278	490.6611842	583.0656459	657.5494856	710.7649761	739.36439	740	710.7292321	655.2301244	578.5858684	485.8796555	382.194677	272.6141244	162.221189	56.0990622	-40.66906459	-123	-186.9005909	-232.7378373	-261.9687775	-276.0504498	-276.4398923	-264.5941435	-241.9702416	-210.0252249	-170.2161316	-124	-72.83386842	-18.17477512	38.52024163	95.79414354	152.1898923	206.2504498	256.5187775	301.5378373	339.8505909	370
-494	-234.9479091	-19.22174163	156.0713828	293.8243445	396.9300239	468.2813014	510.7710574	527.2921722	520.7375263	494	449.9724737	391.5478278	321.6189426	243.0786986	158.8199761	71.7356555	-15.28138278	-99.33825837	-177.5420909	-247	-305.2419856	-351.4895694	-385.3871531	-406.5791388	-414.7099282	-409.4239234	-390.3655263	-357.1791388	-309.5091627	-247	-169.9515311	-81.28555024	15.42066986	116.5898565	218.6447368	318.0080383	411.102488	494.3508134	564.1757416	617	650.31711	665.9037703	666.6074737	655.2757129	634.7559809	607.8957703	577.5425742	546.5438852	517.7471962	494	477.4820909	467.7024689	463.5024354	463.7232919	467.2063397	472.7928804	479.3242153	485.6416459	490.5864737	493	491.7235263	485.5983541	473.4657847	454.1671196	426.5436603	389.4367081	341.6875646	282.1375311	209.6279091	123
0	-152.6385455	-281.715445	-388.4797703	-474.1805933	-540.0669856	-587.3880191	-617.3927656	-631.3302967	-630.4496842	-616	-589.2303158	-551.3897033	-503.7272344	-447.4919809	-383.9330144	-314.2994067	-239.8402297	-161.804555	-81.44145455	0	81.04180861	159.2902584	232.1227081	296.9165167	351.0490431	391.8976459	416.8396842	423.2525167	408.5135024	370	306.7420813	224.3806699	130.2094019	31.52191388	-64.38815789	-150.227177	-218.7015072	-262.517512	-274.381555	-247	-175.758134	-66.7569378	71.22368421	229.4038278	399.0035885	571.2430622	737.3423445	888.5215311	1016.000718	1111	1166.890455	1185.647081	1171.395861	1128.262775	1060.373804	971.8549282	866.8321292	749.4313876	623.7786842	494	364.2213158	238.5686124	121.1678708	16.14507177	-72.37380383	-140.2627751	-183.3958612	-197.6470813	-178.8904545	-123
123	-15.32977273	-134.0985646	-234.2475957	-316.7180861	-382.451256	-432.3883254	-467.4705144	-488.6390431	-496.8351316	-493	-478.0748684	-453.0009569	-418.7194856	-376.1716746	-326.298744	-270.0419139	-208.3424043	-142.1414354	-72.38022727	0	73.76724641	146.5263923	215.5915383	278.2767847	331.8962321	373.7639809	401.1941316	411.5007847	401.9980407	370	314.4758828	241.0153876	156.8633325	69.26453589	-14.53618421	-87.29400957	-141.764122	-170.7017033	-166.8619354	-123	-34.87077751	89.77205742	240.1751316	405.5850718	575.2485048	738.4120574	884.3223565	1002.226029	1081.369701	1111	1083.551227	1004.208383	881.3441411	723.331177	538.5421651	335.3497799	122.1266962	-92.75441148	-300.9208684	-494	-663.6191316	-801.4055885	-898.9866962	-947.9897799	-940.0421651	-866.771177	-719.8041411	-490.7683828	-171.2912273	247
123	45.71722727	-25.84466986	-91.49912201	-151.0595598	-204.3394139	-251.1521148	-291.3110933	-324.6297799	-350.9216053	-370	-381.6783947	-385.7702201	-382.0889067	-370.4478852	-350.6605861	-322.5404402	-285.900878	-240.5553301	-186.3172273	-123	-51.09764833	26.17355024	104.9167488	181.2351005	251.2317584	311.0098756	356.6726053	384.3231005	390.0645144	370	322.093988	251.7560191	166.2569115	72.86748325	-21.14144737	-108.4990622	-181.9345431	-234.1770718	-257.9558301	-246	-193.7373038	-107.3896268	4.122605263	131.8789665	266.9590311	400.4423732	523.408567	626.9371866	702.1078062	740	734.2172273	688.458488	608.9466675	501.9046507	373.555323	230.1215694	77.82627512	-77.10767464	-228.4573947	-370	-495.5126053	-598.7723254	-673.5562751	-713.6415694	-712.805323	-664.8246507	-563.4766675	-402.538488	-175.7872273	123
123	-33.02063636	-163.8937033	-271.1811531	-356.4449378	-421.2470096	-467.1493206	-495.713823	-508.5024689	-507.0772105	-493	-467.8327895	-433.1375311	-390.476177	-341.4106794	-287.5029904	-230.3150622	-171.4088469	-112.3462967	-54.68936364	0	50.36679426	95.88382775	136.2308612	171.0876555	200.1339713	223.0495694	239.5142105	249.2076555	251.8096651	247	234.8606124	217.0822201	195.7577321	172.9800574	150.8421053	131.4367847	116.8570048	109.1956746	110.5457033	123	147.826756	182.9952919	225.6502105	272.9361148	321.9976077	369.9792919	414.0257703	451.2816459	478.8915215	494	494.5453636	481.6406124	457.1924258	423.1074833	381.2924641	333.6540478	282.0989139	228.5337416	174.8652105	123	74.84478947	32.30625837	-2.708913876	-28.29404785	-42.54246411	-43.54748325	-29.40242584	1.79938756	51.96463636	123
