-669	-695.7917727	-683.4408804	-636.5931746	-559.8945072	-457.9907297	-335.5276938	-197.1512512	-47.50725359	108.7584474	267	422.5715526	570.8272536	707.1212512	826.8076938	925.2407297	997.7745072	1039.763175	1046.56088	1013.521773	936	811.8555622	648.971866	457.7381699	248.5437321	31.777811	-182.1703349	-382.9114474	-560.0562679	-703.2155383	-802	-848.9568014	-848.3787177	-807.4949306	-733.534622	-633.7269737	-515.3011675	-385.4863852	-251.5118086	-120.6066196	0	104.6986435	194.3590048	271.4705526	338.522756	398.0050837	452.4070048	504.217988	555.9275024	610.0250167	669	734.4702273	804.5666986	876.5487201	947.6755981	1015.206639	1076.401148	1128.518433	1168.817799	1194.558553	1203	1191.401447	1157.022201	1097.121567	1008.958852	889.7933612	736.8844019	547.4912799	318.8733014	48.28977273	-267
-535	-593.7884091	-612.3215311	-595.2210646	-547.1087081	-472.6061603	-376.3351196	-262.9172847	-136.9743541	-3.128026316	134	269.7880263	399.6143541	518.8572847	622.8951196	707.1061603	766.8687081	797.5610646	794.5615311	753.2484091	669	539.6763038	373.0641148	179.4319258	-30.95177033	-247.8184809	-460.8997129	-659.9269737	-834.6317703	-974.74561	-1070	-1113.097242	-1108.622813	-1064.132988	-987.1840383	-885.3322368	-766.1338565	-637.1451699	-505.9224498	-380.0219689	-267	-172.6383373	-95.62086124	-32.85697368	18.74392344	62.27242823	100.8191388	137.4746531	175.3295694	217.4744856	267	325.9505909	392.1862584	462.5208828	533.7683445	602.7425239	666.2573014	721.1265574	764.1641722	792.1840263	802	790.4259737	754.2758278	690.3634426	595.5026986	466.5074761	300.1916555	93.36911722	-157.1462584	-454.5405909	-802
-134	263.9007727	575.2728804	807.2061746	966.7905072	1061.11573	1097.271694	1082.348251	1023.435254	927.6225526	802	653.6574474	489.6847464	317.1717488	143.2083062	-25.11572967	-180.7105072	-316.4861746	-425.3528804	-500.2207727	-534	-522.1475622	-470.307866	-386.6721699	-279.4317321	-156.777811	-26.90166507	102.0054474	221.7522679	324.1475383	401	446.1558014	461.6107177	451.3979306	419.550622	370.1019737	307.0851675	234.5333852	156.4798086	76.95761962	0	-70.88564354	-134.2950048	-189.3495526	-235.170756	-270.8800837	-295.5990048	-308.448988	-308.5515024	-295.0280167	-267	-224.1922273	-168.7426986	-103.3927201	-30.88359809	46.04336124	124.6468517	202.185567	275.918201	343.1034474	401	446.8665526	477.961799	491.544433	484.8731483	455.2066388	399.8035981	315.9227201	200.8226986	51.76222727	-134
-267	25.20531818	248.1836938	407.9947871	510.6982584	562.3537679	569.0209761	536.7595431	471.6291292	379.6893947	267	139.6206053	3.610870813	-134.9695431	-270.0609761	-395.6037679	-505.5382584	-593.8047871	-654.3436938	-681.0953182	-668	-611.4507392	-517.651177	-395.2576148	-252.9263541	-99.31369617	56.92405742	207.1306053	342.6496459	454.824878	535	576.8463517	583.3458373	559.8080024	511.5423923	443.8585526	362.0660287	271.474366	177.39311	85.13180622	0	-73.53566746	-134.3801722	-182.2813947	-216.9872153	-238.2455144	-245.8041722	-239.4110694	-218.8140861	-183.7611029	-134	-69.83768182	6.182851675	90.95957656	181.3904689	274.3735048	366.8066603	455.5879115	537.6152344	609.7866053	669	712.1533947	736.1447656	737.8720885	714.2333397	662.1264952	578.4495311	460.1004234	303.9771483	106.9776818	-134
-267	111.7816818	405.2807273	620.5963182	764.8276364	845.0738636	868.4341818	842.0077727	772.8938182	668.1915	535	380.4185	211.5461818	35.48222727	-140.6741818	-309.8238636	-464.8676364	-598.7063182	-704.2407273	-774.3716818	-802	-782.4466818	-720.7134545	-624.2222273	-500.3949091	-356.6534091	-200.4196364	-39.1155	119.8370909	269.0162273	401	509.7592273	594.8356364	657.1636818	697.6778182	717.3125	717.0021818	697.6813182	660.2843636	605.7457727	535	449.5727727	353.3549091	250.8285	146.4756364	44.77840909	-49.78109091	-132.7207727	-199.5585455	-245.8123182	-267	-259.9903182	-227.0552727	-171.8176818	-97.90036364	-8.926136364	91.48218182	199.7017727	312.1098182	425.0835	535	638.2365	731.1701818	810.1782273	871.6378182	911.9261364	927.4203636	914.4976818	869.5352727	788.9103182	669
-134	145.7589545	356.0256077	502.8879928	592.4341435	630.7520933	623.9298756	578.0555239	499.2170718	393.5025526	267	125.7974474	-24.01707177	-176.3555239	-325.1298756	-464.2520933	-587.6341435	-689.1879928	-762.8256077	-802.4589545	-802	-757.706744	-675.2213206	-562.5318971	-427.6266411	-278.4937201	-123.1213014	30.50244737	174.3893589	300.5512656	401	469.6475287	508.0063541	519.4891124	507.5084402	475.4769737	426.8073493	364.9122033	293.2041722	215.0958923	134	53.15262919	-24.91609569	-97.85255263	-163.3031196	-218.9141746	-262.3320957	-291.2032608	-303.1740478	-295.8908349	-267	-215.2070455	-143.4539713	-55.74190191	43.92803828	151.5547249	263.1370335	374.6738397	482.1640191	581.6064474	669	740.3435526	791.6359809	818.8761603	818.0629665	785.1952751	716.2719617	607.2919019	454.2539713	253.1570455	0
267	-141.1588182	-458.953799	-694.0498134	-854.1117321	-946.8044258	-979.7927656	-960.741622	-897.315866	-797.1803684	-668	-517.4396316	-353.164134	-182.838378	-14.12723445	145.3044258	287.7917321	405.6698134	491.273799	536.9388182	535	481.0463445	383.6823349	254.7663254	106.1566699	-50.28827751	-202.7101627	-339.2506316	-448.0513301	-517.2539043	-535	-493.4897464	-401.1572057	-270.4949234	-113.995445	55.84868421	226.5449187	385.6007129	520.5235215	618.820799	668	659.4576411	600.146488	500.9083684	372.58511	226.0185407	72.05048804	-78.4772201	-214.722756	-325.8442919	-401	-432.1578182	-422.5247464	-378.1175502	-304.9529952	-209.0478469	-96.41887081	26.91716746	154.9435024	281.6433684	401	506.9966316	593.6164976	654.8428325	684.6588708	677.0478469	625.9929952	525.4775502	369.4847464	151.9978182	-133
401	-285.4804091	-821.0259522	-1218.39717	-1490.354603	-1649.658792	-1709.070278	-1681.3496	-1579.257301	-1415.553921	-1203	-954.3560789	-682.3826986	-399.8403995	-119.4897225	145.9087919	383.5946029	580.8071699	724.7859522	802.7704091	802	715.1227249	556.4207464	345.5847679	102.3054928	-153.7263756	-402.820134	-625.2850789	-801.4305072	-911.5657153	-936	-861.8378206	-703.3642871	-481.6596722	-217.8042488	67.12171053	352.037933	615.8641459	837.5200766	995.9254522	1070	1045.459557	935.2044019	758.9309211	536.3355024	287.1145335	30.96440191	-212.4185048	-423.337799	-582.0970933	-669	-669.7604091	-591.7333206	-447.684012	-250.3777608	-12.5798445	252.9444593	533.4298732	816.1111196	1088.222921	1337	1549.677079	1713.48888	1815.670127	1843.455541	1784.079844	1624.777761	1352.784012	955.3333206	419.6604091	-267
401	-209.9991818	-692.7754641	-1057.862502	-1315.793952	-1477.103469	-1552.324708	-1551.991325	-1486.636976	-1366.795316	-1203	-1005.784684	-785.6830239	-553.2286746	-318.9552919	-93.3965311	112.9139522	289.4425024	425.6554641	511.0191818	535	491.3149187	390.6835598	248.076201	78.46311962	-103.1854067	-281.8991005	-442.7076842	-570.6408804	-650.7284115	-668	-612.5909904	-495.0592153	-331.0681292	-136.2811866	73.63815789	283.0264498	476.2202344	637.5560574	751.3704641	802	778.8590431	691.6733014	555.2463158	384.3816268	193.8827751	-1.446698565	-186.8032536	-347.3833493	-468.383445	-535	-536.5401818	-478.7539904	-371.502134	-224.6453206	-48.04425837	148.4403445	354.9477799	561.6173397	758.5883158	936	1083.991684	1192.70266	1252.27222	1252.839656	1184.544258	1037.525321	801.922134	467.8739904	25.52018182	-535
401	-282.3010909	-815.671311	-1211.759646	-1483.215081	-1642.686603	-1702.823196	-1676.273847	-1575.687541	-1413.713263	-1203	-956.1967368	-685.9524593	-404.9161531	-125.7368038	138.9366029	376.4550813	574.1696459	719.431311	799.5910909	802	719.3060383	565.3451483	359.2502584	120.1542967	-132.8098086	-380.5091292	-603.8107368	-783.5817033	-900.6891005	-936	-876.8644163	-736.564134	-534.8638804	-291.5283828	-26.32236842	240.9894354	490.6423014	702.8715024	857.912311	936	923.6986268	832.8873876	681.7742632	488.5672344	271.4742823	48.70338756	-161.5374689	-341.0403062	-471.5971435	-535	-518.1000909	-427.9854163	-276.8031722	-76.70055502	160.1752392	421.6770144	695.6575742	969.9697225	1232.466263	1471	1673.423737	1827.590278	1921.352426	1942.562986	1879.074761	1718.740555	1449.413172	1058.945416	535.1900909	-134
