93022.44294	185681.8206	189102.8126	208765.1843	260369.839	352942.1624	477410.6995	603274.3635	690636.5737	712653.0125	672402.0926	601284.4326	541285.0417	524828.0508	563247.1511	645164.6475	741737.2386	817669.5357	846725.8581	825457.5431	775901.699	732957.6706	722195.1322	741546.7465	760049.9346	736924.4961	649288.5315	508239.7264	350975.2071	216380.672	124442.2927	73267.80938	49932.99137	41836.47336	40675.03169	41184.84944	39846.99623	35118.16994	27654.49089	19495.84292	12709.41715	8336.508145	6118.259868	5079.499477	4474.428184	4215.726413	4461.315444	5021.009639	5346.543716	5011.186403	4037.557126	2793.535354	1697.566371	1000.09532	709.5670988	669.7257634	734.7715621	865.0918303	1042.249581	1163.252494	1104.889437	869.997852	592.2464484	395.4443573	301.3334389	267.3008622	254.0175308	245.9679721	248.0494048	273.7694098	314.9495643	331.2434886	296.2241736	238.1586786	200.7889145	180.508117	145.3615259	104.1155321	104.72572	160.8927214	225.8701874	250.7142507	232.4391257	193.7854305	149.9132261	111.2671064	92.17038616	97.8615468	117.7065181	139.7046337	157.3537882	160.8992037	142.5259497	114.0137779	98.4922624	100.0140243	100.8747606	92.07764582	84.53891174	85.48716056	86.70244669	83.72244612	85.17729543	93.85595387	98.08038263	91.61357318	84.43977414	84.6384369	86.51743052	85.37575175	86.88552855	92.58027244	92.79169328	83.91580091	76.93799894	79.0571954	82.24352927	79.68006053	77.89125285	82.12432966	85.04384952	81.17492963	78.05573341	81.61141038	84.4629064	80.3638705	76.51062083	79.54739635	41.38071166
52246.63443	106279.0917	114958.521	138129.0522	182447.4935	248922.6932	330353.7029	411463.9398	473140.8727	501221.5591	495738.1909	473548.8413	461062.935	481324.962	543131.2621	636777.3358	736805.1741	811066.9969	834966.659	805844.8513	747771.8844	699225.5839	687894.5427	709599.3346	728873.107	703143.8533	612758.9318	473645.7923	324323.2801	200398.9841	117393.526	71335.08375	50019.4492	42461.96976	41301.77279	41429.42201	39319.94431	33684.84078	25631.62301	17502.91136	11261.97057	7553.090698	5813.525	5080.896067	4763.678696	4772.032576	5076.541101	5354.241139	5165.759381	4374.252887	3254.364646	2206.173409	1449.233209	978.4325432	711.0403641	616.7012175	719.4623736	996.1617432	1293.770955	1393.586799	1193.748845	808.7876117	456.9668654	265.8726407	214.0018378	226.6966454	265.1782814	318.9336022	366.7620556	378.5884351	341.5159781	270.3162377	198.0886951	154.9329922	144.3028022	143.6447102	137.9664574	141.2983163	168.5427845	199.9454204	199.7895913	164.3622477	124.8266928	104.4691646	99.36548595	101.8502354	114.3984907	131.9692592	135.2902413	115.3546491	88.3571898	74.915333	76.91273433	83.21696435	85.87831665	82.3429906	72.69270859	62.85134686	61.74548201	69.26182102	75.29382313	74.52083484	72.38653602	72.99492209	72.34090207	68.29897534	66.1702158	68.57145163	70.07113935	67.57584963	66.10045029	68.48773265	69.32898762	65.27653051	61.80697533	63.21563193	65.01472938	62.95529943	60.84972277	62.57366341	64.61941328	63.49876758	62.57932167	64.70864921	65.82921383	62.83578773	60.18267395	61.7330275	31.76720495
181467.6298	369284.1567	388587.4998	425302.7799	492917.8975	608134.644	771445.3335	947790.3593	1069072.733	1068105.211	927280.9673	707026.1483	527608.3879	509065.9682	703370.4618	1058682.915	1437101.315	1679608.73	1688295.83	1483132.049	1196387.326	998858.6832	997351.7918	1169541.458	1381917.032	1478151.755	1374646.85	1099037.818	754898.2277	449775.0889	241112.9432	128526.4794	80752.40264	66090.60959	65500.90643	69602.42489	72258.03425	68921.03375	58442.93745	43627.81302	28992.11064	17839.25369	11016.15452	7662.115566	6602.844129	7043.355032	8353.179778	9707.559252	10240.37409	9526.387028	7784.635616	5615.026931	3606.380558	2119.138904	1245.298078	878.6995949	867.1556931	1120.515598	1543.953712	1920.582486	1990.332392	1680.602603	1175.022157	717.6607221	413.7809504	242.4914813	172.1899434	191.8373593	271.4335974	356.2755796	397.0889789	368.3865397	280.1410343	184.3928102	139.6841847	152.9824396	182.0364604	199.0814597	214.6242827	231.3581362	221.510529	171.3424471	109.8718285	69.90751229	51.43621032	42.47611239	44.25983168	55.5716088	62.11103419	61.81560693	73.24984696	100.2211979	115.8786781	101.4330942	74.38050025	59.04131554	54.37255591	49.91168848	48.38285313	52.0014361	49.17817867	35.09505073	25.19447616	30.19599169	37.82215595	35.96484491	32.96626807	37.95015994	42.17009088	37.63122396	33.99563956	39.19359012	42.65395581	35.31170141	27.39385886	29.12738523	32.37301021	28.41474223	25.46028833	31.27438074	36.52186854	32.55884549	28.18489075	31.91665724	35.2477125	30.28004456	26.2380477	31.39514536	18.07922657
126404.744	255045.2448	261481.9802	277789.731	325074.0712	433573.8248	615234.9942	834456.1777	1007572.389	1044675.922	912819.4823	676459.8603	480697.8031	479595.268	748310.2398	1229802.11	1749936.584	2099798.734	2146142.202	1907882.392	1547257.416	1273279.061	1215520.641	1351361.663	1533895.906	1595680.332	1452388.969	1138951.201	766850.3578	446656.0675	233410.9416	121959.1815	77196.92246	65645.44319	67625.59064	73147.46705	75534.93287	70472.88669	57902.73135	41765.35161	26947.08492	16329.12667	10137.31049	7212.129003	6451.764338	7202.961603	8769.435066	10090.39003	10197.13777	8900.391391	6818.481083	4737.000905	3077.9353	1916.155451	1225.154861	964.898526	1048.988096	1343.901343	1676.857129	1842.967744	1703.38944	1316.034824	892.010494	589.4845045	413.9911518	322.3932573	314.13666	374.2180505	422.1024731	389.8637758	298.5609649	208.1710135	141.7873146	100.6114117	100.5062863	143.547196	190.8316827	205.7067377	195.1703693	180.0169563	158.336939	126.0053902	98.49040454	84.49203521	68.80887496	44.38325201	30.05585793	36.6777085	48.64564772	57.16788179	75.87751049	104.2366829	113.351315	90.97051033	65.14580113	60.10390646	62.71230034	55.41415396	47.79894024	50.5729065	50.8095386	39.02831617	31.27288243	39.5093294	48.23243442	43.86984996	39.34119715	46.31215482	51.13064803	42.01565955	33.03216186	37.26185193	42.23241436	35.4447055	28.81157241	34.4035748	40.74072065	36.25211354	31.99196412	38.33264577	43.18867056	36.0250025	29.64657026	35.58753921	41.54852428	35.78906113	30.2017143	36.37751689	21.1847308
139808.8508	282185.9148	289110.8184	308058.1847	369851.0687	519254.4025	774437.0188	1084966.24	1333063.572	1395023.875	1229678.489	932014.2331	707538.4855	772247.1148	1228925.843	1988233.817	2787036.431	3310713.311	3364022.777	2989947.776	2450483.904	2067459.696	2022951.196	2255134.268	2518735.62	2558834.693	2269502.807	1733637.805	1138934.03	651817.0567	341330.7424	185387.0874	124614.8524	108970.1606	110953.5183	116528.0218	116096.9264	104303.1074	82634.21864	57842.46446	36783.15765	22589.8615	14722.15911	11285.98156	10792.70447	12222.29655	14326.28874	15565.73482	14905.40548	12469.60006	9252.041502	6253.560242	3963.519582	2456.585159	1661.819336	1463.095225	1702.931211	2188.393243	2667.436429	2844.32156	2547.222218	1899.409833	1223.399175	748.7500129	483.8240726	356.1717342	346.3807984	438.3887565	546.8057022	576.4115161	509.4890148	389.8390472	264.4592768	174.3327021	153.2922383	193.1406539	240.2082883	254.2658064	242.5276977	220.9327493	182.6457662	126.5772905	78.38849592	57.42574521	52.60506315	49.901243	53.57945638	64.65773303	70.47749021	70.98470503	82.98721635	103.9514846	105.7034197	79.83278653	55.00788224	51.98022708	55.18886815	47.31784601	38.38085588	39.79065353	40.99283953	33.69323585	30.72992162	39.82517572	45.67749674	38.31856014	32.73965202	40.51828347	48.22057299	44.0158871	39.82487299	46.36753305	51.2540174	43.08204822	33.67846687	35.40502533	38.9126395	33.84630295	29.50860851	34.7502852	39.04985122	33.57765459	29.66024409	36.5470908	42.22010301	36.14059299	29.71751863	34.12097451	19.53725005
91959.41946	184434.2779	192812.9963	226978.2998	308351.012	449875.6735	642798.4797	850311.1814	1017678.387	1099168.498	1086243.605	1015194.139	945899.8962	926514.5367	970031.5535	1057320.281	1158654.72	1253771.733	1339026.813	1426342.106	1541077.955	1713004.995	1950083.097	2205892.992	2376395.928	2349552.215	2080706.938	1630945.524	1132087.683	707960.1225	416789.7105	250128.061	168986.7718	136390.1004	127258.0801	124762.516	117585.2925	101087.6574	77646.13476	53571.75092	34589.31896	22918.47431	17300.78232	15149.48101	14638.60461	15047.35429	15783.11482	15840.38709	14416.38911	11659.36548	8492.874794	5802.496779	3916.430653	2708.108328	1972.824127	1678.164078	1912.326292	2595.830489	3293.301167	3449.464302	2872.408786	1900.311372	1047.179742	568.8450669	408.5233728	428.4892955	556.2018842	741.9220697	899.2760013	934.043704	808.790398	576.4355643	355.1608455	242.899772	238.5313663	268.445153	291.6964783	333.4373437	402.8343516	440.3107112	390.683548	286.774902	209.562063	190.180123	197.7166958	204.7849457	214.8447354	228.6370549	228.0113429	202.7884971	166.5389573	138.2251423	125.95317	130.1739034	145.5013164	157.8452068	154.509541	138.62313	123.1953185	113.7025416	107.5821432	105.9783875	112.1870043	121.4850353	126.0555276	128.1124983	135.3827265	145.2453466	146.3697067	135.7965407	122.2694796	112.4072578	105.2678376	101.2506665	104.2511163	112.2984845	116.7521158	114.4038519	111.419145	112.1691027	113.0369605	110.9262173	109.2446101	110.7400396	111.9820966	110.0600198	108.134526	109.2131883	55.25385855
101004.1898	202312.1872	202349.6871	207514.8418	240954.4201	335938.1028	505143.3443	711557.1459	873033.011	907878.1565	793836.6969	598891.2105	459688.6433	515518.8998	830418.6496	1343990.21	1883182.711	2241400.19	2290950.349	2061946.512	1728490.083	1500728.409	1491670.499	1651252.729	1812018.809	1807993.793	1578470.984	1189129.213	771130.946	435719.0566	225534.7038	121927.2391	82786.34227	73701.76677	75948.43133	79896.60771	79081.77916	70259.1142	54958.6413	38026.74932	24000.33066	14724.01876	9642.303218	7446.017186	7183.561919	8210.44154	9680.520652	10520.72779	10016.25465	8288.064381	6071.432125	4070.353812	2584.308678	1617.670809	1109.851308	996.9245386	1176.966157	1503.755933	1795.895392	1868.507018	1637.428979	1207.315593	788.96263	510.6759886	358.5897574	287.2221094	295.7128143	370.2564005	436.3477232	424.5078151	341.4468012	240.2146281	157.7178712	110.2980123	110.281762	149.490144	190.7570596	203.7499578	191.5509438	167.7258598	133.2166693	91.64256759	60.52884565	48.87903553	44.90761538	39.29706808	38.77197053	46.49325943	53.39534589	58.85468462	73.95075922	93.84008815	94.53423582	69.99238969	45.82081631	42.17857195	48.3353771	47.82051762	43.27850242	41.01636435	35.25203195	24.3374789	20.74536875	29.101364	34.86894707	29.31973009	24.79369053	30.82773467	36.60236818	32.46260645	27.95131468	32.2568508	36.5069771	31.87115781	26.57302228	28.81553476	30.81904918	25.59851784	21.92006268	26.95283108	31.43148536	27.51518176	24.10482259	28.97304707	33.01899446	28.04676802	23.03042296	26.66148877	15.32639825
194769.4718	387794.6809	381669.4537	381528.143	427396.5653	575846.1794	849435.266	1189006.605	1460149.814	1525999.438	1343831.046	1019597.241	778272.2105	857033.8302	1371802.549	2227733.134	3133727.473	3735101.781	3806617.569	3391087.017	2781659.866	2342648.683	2282353.087	2533987.134	2823680.589	2866311.272	2543158.415	1945729.01	1281922.07	736464.4811	386890.1401	210001.71	140638.8957	123019.4567	125874.7684	132963.4397	133218.1946	120419.8095	96078.21527	67766.19636	43371.96491	26681.11879	17254.32816	12976.01294	12129.24955	13590.40611	16033.685	17724.03232	17337.49278	14811.33698	11188.71646	7674.304352	4928.664934	3081.48482	2056.075567	1736.937262	1970.487098	2537.076028	3122.252134	3361.065437	3043.379427	2305.635666	1519.303525	957.3969763	642.0150614	497.5306025	501.0801209	624.1805296	751.1962645	760.7352081	641.0117775	466.2077564	306.1334557	204.308227	189.5038477	249.1546476	321.0076335	352.63817	345.4325795	318.5117194	269.2241973	197.4215496	130.0660546	89.79012044	68.37550736	54.34753473	55.43385104	73.89238783	93.21809505	108.1779418	133.1804136	163.2839492	165.4176804	129.5076893	90.85270568	78.8950655	79.59188551	71.37178559	61.82390095	62.65717007	62.08208346	49.81186771	40.20699744	44.90452976	49.88455594	43.20343718	38.01824832	45.34025424	51.47646645	45.19630689	40.07159181	47.24288715	52.9286389	45.6229809	39.00909493	45.02437243	50.36996745	42.84820351	35.38276992	40.64005875	46.80960107	41.78102689	36.79223473	42.89819092	48.227005	41.85296746	36.30385654	43.05350457	24.69480712
207495.5021	398840.2008	357647.7934	317787.35	326682.11	432676.8286	645295.8907	907159.6275	1110282.758	1156304.555	1022119.833	784910.6882	588704.3453	572024.2277	796038.2399	1209427.764	1668896.095	2009836.541	2135101.506	2073007.361	1964564.229	1977887.649	2195876.336	2549012.986	2844317.779	2879404.966	2567643.185	1987954.514	1327853.335	768762.4407	399487.2621	207787.1779	131083.8763	110660.6858	112671.0228	120614.2529	123691.1432	114760.8943	93659.80034	67015.88689	43047.20135	26362.22385	16919.449	12509.16964	11334.6425	12468.11781	14846.58017	16791.2017	16813.54907	14639.44617	11207.007	7752.681697	5027.598331	3213.960766	2227.332872	1926.227374	2133.514798	2601.943378	3020.4321	3105.728053	2755.586441	2118.536236	1465.751121	983.2173858	704.775692	600.0626949	638.0202242	754.4294177	838.5455329	805.2959158	658.5304356	464.5624503	290.9400869	183.5544817	165.1830288	222.0362114	303.2796066	355.8515403	359.2923331	325.1502099	275.876163	228.6365573	186.1233306	138.220924	82.19835241	38.7786531	33.13204374	62.0642146	97.50014981	120.8560293	134.457901	140.1138679	130.3448828	106.3133026	83.44491717	71.19960957	63.86516987	57.06136561	55.94881877	60.6014201	60.55678289	52.01978506	45.20789062	46.93871231	50.45772931	49.82090719	49.67893432	52.8414847	52.36334935	44.72029078	37.87490253	37.71302349	38.67995091	35.91162433	34.35561231	37.57215577	39.58414699	36.47678947	34.48830579	37.94794551	40.5736869	37.51308651	34.75453606	37.49250434	40.15893823	37.42015115	34.41458164	36.42884542	19.36340653
897882.8766	1669683.521	1352409.677	995879.1778	768112.4325	774310.9772	1008964.969	1355928.08	1637224.176	1697587.391	1497426.337	1176422.605	1048125.14	1496215.97	2778943.912	4819209.555	7125154.69	8961579.498	9733253.511	9346870.518	8276921.519	7255188.968	6792964.346	6879182.741	7057461.467	6793895.628	5847524.907	4391301.825	2845977.517	1596300.404	804336.7558	412693.95	269386.9475	243418.4801	260495.2689	281930.2513	282716.9343	251282.7792	194858.123	133018.3236	83086.82992	51209.49891	34375.12712	27390.39333	27038.15919	31283.3402	36882.37395	39478.88799	36461.02604	29016.05495	20674.56009	14076.88398	9639.217805	6815.947566	5432.592622	5447.435214	6240.811286	6824.907048	6591.016101	5579.221276	4212.308794	2977.175219	2190.843091	1862.083242	1806.686522	1897.976459	2070.447488	2134.177195	1858.600092	1293.260767	766.881047	493.7256871	389.7235088	332.1003036	357.2472265	495.3862823	628.3556263	653.6317555	630.2169782	640.3650238	644.0203398	576.3270316	464.2414723	353.3891202	237.3023872	138.4850719	136.48039	233.6316976	309.4504549	286.8006232	232.7200956	224.3469132	231.8991748	210.4820689	193.103941	209.3188737	214.5773627	180.5216076	159.6574898	186.031896	205.8749676	178.3407147	151.3451397	166.5079171	181.8626877	160.6025214	145.0620328	169.4048005	187.3104615	160.3113783	133.1401457	148.0343237	166.348722	147.9316157	128.256092	144.2017746	160.8837167	144.0006988	129.284544	149.4597105	166.661999	147.175973	129.407771	148.2292711	165.5289851	145.6169062	126.1481182	143.6720682	80.81830311
