0	0	0	0
0	0	0	0
0	0	0	0
1	260	0	0
1	500	0	0
1	860	0	0
1	961	0	0
1	1381	0	0
2	520	520	0
2	1061	1321	0
2	1041	1161	0
2	760	780	0
3	260	380	460
3	180	600	660
3	421	560	620
3	261	460	640
3	520	600	400
3	740	1020	780
3	620	800	800
3	881	840	560
3	301	360	260
3	20	720	420
3	281	770	321
3	301	760	361
2	540	561	0
3	1041	1141	520
3	1001	1181	520
3	1001	1081	520
2	500	120	0
1	980	0	0
1	840	0	0
1	860	0	0
1	460	0	0
0	0	0	0
0	0	0	0
0	0	0	0
