11.92545045	-2.896575845																			
13.75707254	-3.142810177																			
3.821845019	-1.559888174																			
4.068797354	-1.633750517																			
2.580375031	-1.614555611																			
2.580375031	-1.614555611																			
2.994276251	-1.088253793																			
2.994276251	-1.088253793																			
1.719618039	-0.821851076																			
1.719618039	-0.821851076																			
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
