93.35494511	94.03100874	93.60094859	92.15138293	90.48844555	89.04855889	88.10160078	87.52705544	87.25280276	86.65275147	86.28831043	86.21673885	86.38835672	86.7648553	87.48023624	88.4685716	89.82413853	91.55570931	92.96754703	93.48253532	93.04166733	91.4393708	88.99665681	86.32166844	83.71422825	81.71356728	79.97171079	78.22016107	76.91436997	75.4781299	74.15477581	72.80212792	70.61376641	69.07191804	67.40762026	65.6051947	64.89666254	63.23117108	62.54655389	62.53531171	60.69100344	60.30845984	60.86400584	60.19113101	60.11007675	57.34406473	56.85384503	57.05856772	55.54598386	55.54204785	58.44377369	57.92508278	58.37625988	55.7609881	55.47012575	56.66189194	56.29032444	56.84455598	59.18533507	59.25831561	59.74802185	59.37880698	59.41361744	60.56407774	61.27477906	62.30871246	65.41420442	66.93083173	69.38256233	70.59721812	70.92537106	71.55740798	72.29652807	74.19476887	76.41525703	79.09946623	80.64549493	81.69995289	82.11341135	81.8566166	82.04479244	82.52227467	82.76745062	81.88613128	80.47302251	78.04866121	74.42746255	71.81481777	69.47588878	67.50702824	66.57380426	65.20558565	64.9626564	64.9800793	65.96760192	67.0918513	70.44770902	72.46210022	74.13219727	75.12005912	74.47346294	73.4431734	71.86328313	70.8185793	70.79163057	71.46342072	72.22964694	73.31107209	74.8204859	75.51561471	76.0413359	76.25654212	75.77552015	75.11432974	73.82127523	72.34059367	71.16956728	69.60138911	68.52289025	67.48805485	65.77669852	64.86490091	64.79794285	64.90287687	65.94583966	67.51691434	68.46342376	68.96851362	69.16399945	68.95413024	68.98764112	69.21838013	69.75109924	70.60834233	71.41834645	72.57965111	72.1676908	71.24684233	69.57544092	64.69365271	61.86054238	60.09328067	58.46725286	57.88152826	57.57722397	58.09309642	56.07510752	57.25953939	57.11962549	60.91346123	61.10453231	64.09936222	62.53725211	62.33516589	60.07254208	57.79184177	56.24564325	55.88406808	54.51656274	55.40106517	54.92489197	56.19160455	57.05403215	58.99471389	58.82456667	61.2799237	60.3480172	59.21708033	58.55155082	55.75750985	55.20128903	54.59613962	54.96671611	55.05455922	55.08643666	55.9653736	54.10414877	55.42914278	53.58932644	55.5479359	54.00546379	55.36194059	54.28118834	54.90033063	54.81999276	54.82131855	54.84372415	54.95572105	54.86513129	55.34299466	54.81723439	55.26115187	54.76643309	55.21670165	54.48939441	55.00663772																																																																																																							
94.80457918	94.54220089	93.15479938	91.31934208	90.00660182	89.09177837	88.56064474	88.42784672	88.17578006	87.68023844	87.46127375	87.50456563	87.79122562	88.37676203	89.27584282	90.53432409	92.25326173	93.93507926	94.79395636	94.62177499	93.32575346	91.03655951	88.13723667	85.41797887	83.15722547	81.13931748	79.4778277	78.02998105	76.53969063	75.39526665	74.1682075	72.80835426	71.08281071	69.38479076	67.94825185	66.24795839	65.14463697	64.43581455	63.37606436	62.60089831	62.023884	61.05182117	60.42591375	59.65074231	59.11393263	58.88404776	58.18769394	58.19989967	57.31959713	56.87683388	56.64324387	56.07546182	55.60292367	55.56493328	55.28232702	55.87852941	55.90449059	55.85709661	56.66657463	56.80993813	56.2627735	55.37055381	55.38023072	56.06053608	57.17185888	59.17407987	63.81391235	66.42181717	69.13068764	71.22304591	72.60938942	73.75248703	75.68062408	78.15363369	80.79268794	82.9648933	84.09873884	84.48373859	83.92525872	83.18156794	82.97016678	83.348252	83.89929188	83.93266815	83.07916878	81.11773889	78.53224218	75.46491981	72.57827138	70.28779943	67.93852058	66.11158931	64.69379315	63.31132553	62.78771749	62.97950305	63.86322221	65.44031213	68.53378555	70.83444785	72.84273401	73.66696456	73.61459726	72.62708997	71.32957387	71.31010764	72.09387982	73.28507461	74.5398274	76.14455744	76.93282892	77.04865435	76.84440571	76.01939796	74.8779807	73.40645299	71.77242925	70.30660085	68.62438857	67.11515603	65.48025184	64.07292495	64.39019543	66.02116984	67.63731027	69.3696657	71.21188441	71.53995227	70.78604904	70.45153233	70.18270038	70.1285006	70.20349987	70.79569149	71.61709181	72.95833732	74.30544159	74.90313788	74.96346734	73.89417128	72.3851441	70.44093789	68.52108314	66.20878223	63.5961977	60.96281416	57.61855824	56.82223972	57.13645915	59.20216864	62.16279786	66.64099462	69.38653376	71.79969961	73.15026843	73.25328006	72.54760137	70.73599279	69.11690065	66.79001536	65.15096392	63.22851785	61.54408651	60.3267716	59.53453853	59.2925117	58.63205486	58.84194877	57.77212131	56.35159054	55.71057374	55.08285473	54.78414008	55.08206363	56.30167474	56.69525492	58.00836187	58.98176779	57.90573859	57.4508419	53.18827729	51.49035783	47.98442884	47.23016864	45.66394008	46.66784568	46.10412102	45.76819485	46.1230615	45.15435373	46.23764009	44.06816426	45.48003994	44.56847582	45.96390302	45.3612604																																																																																																							
92.57469297	92.37316165	90.91530679	89.2826716	88.16544942	87.36495768	87.01483894	87.1626992	86.82918389	86.1570438	85.85940046	85.80229818	86.02554163	86.52491484	87.31791775	88.45560279	90.00620063	91.6711715	92.73518394	92.79583811	91.79385252	89.80572444	87.05732341	84.31601271	81.9660917	79.92923224	78.16765757	76.61510378	75.23134983	73.94946889	72.68525816	71.22072409	69.44699783	67.60144789	65.77994994	64.1652224	62.97160059	62.09721564	61.35129681	60.67937221	59.93226721	59.04887822	58.44586259	57.61904424	56.86340761	56.23511446	55.79113691	55.15402166	54.54919997	54.15805065	53.80269186	53.2766964	52.45813221	52.22991208	51.52419501	51.7012932	51.52139638	52.05748411	52.46985753	52.80374802	52.45657676	52.82958914	51.94047189	52.28812325	53.60309414	56.22716482	59.33763754	63.47546686	66.42434453	69.07450716	70.569834	71.87394177	73.76480929	76.1744626	78.84973891	81.12077971	82.45895735	82.87842606	82.40044567	81.34012958	80.79061223	80.9272375	81.56753049	82.07993876	81.90402984	80.56968097	78.29213488	75.2061476	71.95104545	69.08070742	66.44728642	64.25677841	62.05933213	59.94726326	58.31960901	57.56495555	57.21438729	57.94890686	60.25506684	63.31980742	66.0440554	68.21022595	69.6119278	69.50612863	68.49525506	68.19384038	69.11702491	70.57235596	72.49341313	74.45830361	75.69954688	75.86436616	75.46535983	74.54709469	73.40246945	71.72146549	70.08482089	68.39953487	66.92932641	65.09001106	63.45596964	62.35144422	63.03087235	64.46430092	66.27567627	68.17793158	69.62577222	69.47603377	68.58188429	67.89882981	67.57809507	67.40276623	67.58933008	68.13429204	69.06442814	70.27609225	71.78209238	73.0405528	73.67368236	73.43478426	72.54044703	71.2775109	69.9995521	68.59728067	66.7551419	64.06786402	61.68394563	60.24525274	60.21175173	61.71005507	64.80690349	68.00281049	70.50475117	72.27588046	73.4213043	73.79309734	73.40611114	72.38965442	70.78787651	68.83892501	66.79740194	64.79724293	63.03559521	62.14649722	61.56888583	60.58675573	59.81475294	58.82819839	57.29241513	55.65915355	54.9493937	54.70070177	54.93944742	55.19898376	55.54928339	55.97548301	56.28017516	56.47152831	55.82697243	54.68650474	52.72298819	49.86562056	46.65705382	44.73713284	43.02393039	42.12851605	41.31512749	40.08420747	39.1729889	37.14497257	36.35874729	34.7601491	36.66435976	35.62836015	38.30775243	38.97515604																																																																																																							
95.8744947	95.26217241	93.36808049	91.64200307	90.52685811	89.78686018	89.47968345	89.63944883	89.2563425	88.70661974	88.46956356	88.51846376	88.79261213	89.32909606	90.18531402	91.38967862	92.98412387	94.7359251	95.80058757	95.82044065	94.78691572	92.69510714	89.88461552	87.16199872	84.80803345	82.78597975	81.03796846	79.44125017	78.04148218	76.7404156	75.45659301	74.05006114	72.22018268	70.65673142	69.1033664	67.51993182	66.48583778	65.62893688	64.67344996	64.08295712	62.90860162	62.36415232	61.8663099	60.62446546	60.08642791	59.93040204	59.20975607	59.19664515	58.63506734	58.12471153	57.90217634	56.76477219	56.55610418	55.90705435	55.79615533	55.90043464	56.47974957	56.4162862	57.2062715	57.03359865	56.87280567	55.86659104	55.90169701	56.9553133	58.46442408	61.19752545	65.44630589	68.03331647	70.37939707	72.26086673	73.10843063	74.12133287	75.79325385	78.23857353	80.87862817	83.30406622	84.70810402	85.08977544	84.81453775	84.18676349	83.69250404	83.83448579	84.69462795	85.51233913	85.48032676	84.67557696	82.92135396	80.38510262	77.54273278	74.60389057	72.29047061	70.35477319	68.70572566	67.46144785	66.61982758	66.5531425	67.16165089	68.7822136	71.095625	73.93738285	75.63045098	76.69273267	76.80584844	76.03844003	75.2418829	74.70550536	74.4152178	74.50803078	74.89733797	75.43531136	76.16348772	76.9173507	77.19849374	76.93325857	75.99227142	74.67492128	73.22161655	71.62308302	70.01972258	68.67276656	66.96207588	65.79162773	66.19194993	67.31188663	68.50758779	70.14845432	71.79257305	72.35798907	72.44675473	72.61694353	72.91624998	72.95755042	73.0955984	73.54356889	74.34919044	75.54343047	76.75639806	77.35087782	77.27008427	76.2508407	74.51891789	72.15345422	69.20375217	65.54118775	60.30057814	57.62619849	55.55503565	54.32160106	55.34312559	58.42734463	60.23246421	62.0715231	64.85293317	66.79394931	68.90262145	69.4520883	69.34512571	67.71650111	65.32807183	62.51670612	59.12352709	57.50502979	57.18797789	57.30854322	58.70203541	60.8219194	61.5357142	60.46661692	59.89222021	57.40321412	55.54653835	54.72886988	52.19023557	52.1438822	52.09931981	51.8632796	52.10698404	54.54959186	54.38817729	53.18968975	53.16947586	48.37321984	47.34485526	45.54959208	45.30761547	44.99226232	46.62454559	46.67497926	45.64567998	46.40080426	46.07406117	47.01091188	47.01286443	47.45783748	47.72620627	46.7173981																																																																																																							
92.39279351	91.12540334	88.68226242	87.24844016	86.52725482	86.15012769	86.15087432	86.61411581	86.1182739	85.60423183	85.40326782	85.49512426	85.81952902	86.43020872	87.35103003	88.64844503	90.34571553	92.01543421	92.84772575	92.62107634	91.29465927	88.98052569	86.1240358	83.42649956	81.16120686	79.25095919	77.52635338	76.02151504	74.66049369	73.37572764	72.16952368	70.68848716	68.91384451	67.23780971	65.72821327	64.23158661	62.96720685	62.28427116	61.49994148	60.56204105	59.77539232	59.14628252	58.1698636	57.42775562	56.67239702	56.27714693	55.72391993	55.19272013	54.84159029	54.53034142	53.88157337	53.32549419	52.78214036	52.5526251	51.64469977	51.5406685	51.91710228	51.89696415	51.69805832	51.59468896	51.69443978	50.64016649	51.45681387	52.14385904	54.72098387	57.68439266	61.72510636	64.39312516	67.13619758	68.97678043	69.89330629	71.07620593	73.02643649	75.44884034	78.22514111	80.44714329	81.67781605	81.72287534	81.24869352	80.5861106	80.07735767	80.23220093	81.13790185	82.10337535	82.47473044	82.17742644	81.05692236	79.07614143	76.30559471	73.29348949	70.60320888	68.41752981	66.38233791	64.65544725	63.28731256	62.31313085	61.92537656	62.55072341	64.18792562	66.76925741	69.3788076	71.24829023	72.34379959	72.54529712	71.90513689	71.22550816	70.94152312	71.19672015	71.8501777	72.64711659	73.53758739	74.26502457	74.48533333	74.11632687	73.23453233	71.92992975	70.3192561	68.74436875	67.07099376	65.34471678	63.59423508	62.9939743	63.76637135	65.13167485	66.56002161	68.40996503	69.70551062	69.67599559	69.48149731	69.68236917	69.7399019	69.66910951	69.87750054	70.36821639	71.15252605	72.33196781	73.7095998	74.76603401	75.1139176	74.64551571	73.47513779	71.74517856	69.55277676	67.03576062	63.27649077	59.21701012	56.03118596	54.13555947	53.59724462	55.25825997	57.98264258	60.60363531	62.86693214	64.95059107	66.87342974	68.38074453	69.14789235	68.98308181	67.80029603	65.62003923	62.6034844	59.46630152	56.52531497	54.61160815	54.46797026	55.24627827	55.81521889	56.47442861	56.36874819	55.00984191	53.75087602	52.78982109	51.39758639	50.74840567	50.70347119	49.83687494	49.94409898	50.93865923	51.0012327	50.3010578	49.91758347	48.19929773	45.98117438	43.72271483	42.33150495	40.4746041	38.85198902	38.46722859	37.11158649	36.16661775	36.15003813	36.98927373	37.3321058	39.06530659	39.61325042	39.66903771																																																																																																							
91.61994221	93.89104607	95.05170566	95.06741149	93.97055472	91.93163533	89.99944076	88.59347626	87.56038546	86.82978414	86.37097607	86.12117267	86.10556055	86.33978086	86.79942811	87.5196355	88.5617982	89.99059755	91.80987185	93.39869121	94.03822025	93.61731628	92.11859002	89.60884719	86.73060245	84.23349761	82.09770907	80.34272414	78.68989938	77.3159677	75.89912812	74.33565305	72.63846222	70.91850632	69.20772957	67.70793094	66.47070576	65.61622706	65.0519497	64.34442176	63.81583267	63.08293234	62.27298497	61.67494514	61.0633354	60.46406326	60.08027971	59.68594698	59.25008699	58.99114068	58.57168414	58.57427172	58.53089127	58.55892035	58.66927175	59.03297865	59.4221336	59.95605891	60.42277676	61.08831014	61.26345128	61.5641043	61.5073848	61.77510291	62.45436296	63.99720488	66.01167309	68.39818044	70.02700069	70.87721006	71.21919871	70.94226292	71.02192099	72.05985611	73.92879448	76.41568834	78.77732805	80.45782831	81.31557105	81.41770559	80.89658146	80.38560492	80.42614083	81.03764842	82.22148994	83.65156654	84.64633461	84.79821993	84.16359581	82.7867391	80.96758765	79.48971151	78.69154202	78.70749735	79.46402083	80.80373066	81.95361577	82.49949584	82.33462129	81.55281715	80.27513913	79.29690353	78.94896619	79.27440491	80.05374582	80.97954889	81.34055677	81.0161521	79.79883238	77.807186	75.36658567	72.76520683	70.11572893	68.4888416	68.12198029	68.22954318	68.49851932	69.11397251	69.07217251	67.99057021	66.90095252	65.81075435	64.86129081	63.95538983	63.26680122	63.076821	64.16810245	66.39165772	69.01295252	71.57876832	73.69831566	75.11424002	75.78664222	76.51351849	77.39113524	77.77396037	77.42174467	76.21391135	73.82271601	70.9760728	68.49160795	66.56424578	65.09223466	64.44906926	63.84670642	63.38532756	62.93780094	62.53441973	62.30292641	62.66730967	62.54611148	62.58945449	62.5398308	62.14796038	61.46539702	60.92996584	60.468772	60.01831394	59.5206619	58.00289278	56.34292082	55.40140095	54.24668301	54.16717061	55.81456391	58.66320046	60.73659649	63.2840888	64.863745	65.58561755	65.10589326	64.42751883	63.41904968	62.52595117	61.12901021	59.99389397	58.5251521	56.90580949	54.78091856	51.13884727	47.84910702	44.47575326	42.24735777	39.66651439	40.11969906	40.35022524	41.66599916	41.03449937	41.76574927	40.36350177	40.45893956	39.0909301	39.61972151	40.36057899	42.62941761	43.05177585																																																																																																							
88.62329167	89.02316669	88.31691266	86.49226935	84.39424208	82.78402349	81.62522246	80.73940185	80.10144235	79.68953806	79.4836336	79.45977897	79.70894443	80.1585176	80.84617212	81.82925635	83.15396232	84.91700304	86.71742151	87.71633156	87.6694048	86.53166032	84.30949295	81.46955663	78.75396515	76.48663901	74.56395659	72.84204802	71.36357457	70.04471296	68.68383626	67.30113314	65.73423153	64.12204884	62.64472464	61.06439437	59.76765807	58.69320118	57.67428519	56.98825574	56.18034883	55.40512014	55.10176575	54.35376275	53.39521861	52.98698433	52.42195605	51.89123475	51.4771753	51.23053032	51.0352661	50.4142855	50.02263869	49.76036895	49.6681237	50.02405346	50.70287478	51.0314132	51.92238984	51.75944351	51.86415601	51.79251985	52.01164952	52.62717107	54.72768516	56.82759145	59.16847253	61.08501283	62.24155442	62.94513293	63.17110576	64.12123884	65.64770548	68.00101867	70.75027591	73.46643373	75.34687265	76.27000179	76.28297678	75.39212589	74.13647049	73.20986951	72.76159498	72.70757654	73.04248217	73.78959455	74.90275537	76.28366775	77.51359799	78.11164359	77.98102937	77.09253404	75.66594012	74.1936503	73.27412237	73.14030226	73.81108322	74.95933728	75.82349428	76.14606443	75.82528195	74.93827407	73.8256292	73.16430043	73.18517953	73.80470592	74.70339467	75.34883919	75.42039275	74.80691466	73.50852486	71.85874602	70.15563977	68.54827552	67.00832556	66.42408814	66.45416042	66.4870384	66.21374955	65.98749449	64.70997383	62.64459426	60.69700087	59.0963611	58.55298546	58.93399345	60.67019865	63.3106248	66.19149152	68.32867222	69.96727083	70.71728697	70.93970234	71.53145639	72.32480143	73.05378673	73.30103908	72.81739924	71.7022957	69.91604611	67.6118695	64.48682732	61.02095519	58.29231598	55.98973174	54.28852892	54.02435018	54.59016359	54.91766988	55.24193654	55.711425	56.2349218	56.49606317	56.3455487	56.19859509	56.28317254	55.93599357	55.82939651	55.23278718	53.46643695	51.83595933	49.93509135	48.62821292	48.22806348	49.93421037	51.6530073	54.24923591	56.16409022	57.95113736	58.53339382	58.4989589	57.85866592	57.37815178	56.61219574	55.72725845	54.76123138	53.4908164	51.02106031	47.46245368	43.67960117	40.13157201	36.79507845	33.0692831	32.73988663	31.95891734	33.00149327	32.57629273	35.30212542	34.47054815	35.82932357	35.04271174	36.1383085	35.64876467	35.64319408	35.95162356	35.06278783																																																																																																							
90.98903964	92.00369262	91.86094796	90.64708724	88.57393537	86.70909616	85.40990722	84.36117444	83.60929932	83.12757625	82.8313618	82.73236895	82.95617294	83.35365235	84.03304518	84.97301705	86.26086671	87.99979075	89.81099322	90.84394313	90.88064439	89.78566746	87.61367294	84.79218614	82.05245103	79.86532299	78.05502149	76.40938492	75.00826336	73.71763327	72.29040939	70.95932037	69.24170273	67.64552525	66.31743315	64.72594206	63.58274369	62.83432202	61.92523148	61.29619613	60.61599728	59.97758347	59.71513702	58.69349902	58.27668305	57.88313662	57.03492521	56.86218502	56.35635652	55.95848475	56.00513277	55.49755534	55.3621854	55.70059843	55.1870413	55.50933283	55.84432227	55.6587286	56.25327937	56.14026627	56.1392812	56.47720298	57.03069218	57.85179738	59.71577672	61.77249783	64.03167374	65.45019816	66.17315084	66.87584289	66.80169241	67.34909394	68.57519567	70.80838777	73.40389062	75.94616408	77.73776786	78.51890824	78.49062796	77.58079323	76.42336152	75.66886843	75.31500306	75.4441136	75.97172365	76.93498165	78.24460679	79.96381678	81.38950081	82.06743121	82.03141116	81.22932957	79.91093815	78.76074558	78.31251881	78.68657072	79.52773852	80.28417396	80.43825197	80.06250249	79.12458607	77.91755744	77.10814794	76.91387215	77.36727689	78.17769663	79.13513536	79.66769325	79.68570552	79.10638576	78.04961502	76.89911848	75.49774806	73.78367514	71.37268408	69.54348147	67.88168713	67.43367317	67.25890883	67.7640004	67.35377158	66.37220317	64.5156556	62.87328139	62.03175292	62.02653464	63.53890938	66.27481938	69.19994333	71.63045103	73.74192002	74.90827047	75.26629284	75.8554254	76.48038016	76.74757968	76.49360902	75.35571918	73.72468256	71.12223958	67.87208854	65.05573785	62.04677844	59.88396139	58.49931195	57.90633063	57.69647042	57.64659842	57.7666579	57.591142	58.13321835	58.36449513	58.85169645	59.02286752	59.22447016	59.49774981	59.25144479	59.56496964	58.77926761	57.15044216	55.58227241	52.70819953	51.57899481	51.07969445	52.60414707	53.92092592	57.47802184	58.67010454	60.48775493	60.83359608	61.04144024	60.18951918	60.04930872	58.97774301	58.63325345	57.73918394	56.30970804	54.56462313	50.69065584	48.70131188	45.71608747	44.90056209	43.4227586	45.06828763	43.21341454	44.57627915	42.44371771	43.17238308	42.51119734	44.06412964	43.51124057	44.32180937	44.35053769	43.23642913	43.64155817	40.72040846																																																																																																							
95.21752901	96.15645028	95.95204565	94.62874667	92.48384297	90.64517096	89.32613874	88.2462943	87.47910748	86.96152604	86.61563838	86.534069	86.77098402	87.16281533	87.82549953	88.73381888	89.97515458	91.66808719	93.51246249	94.69679982	94.85010946	93.85967537	91.83445163	89.03195923	86.29175758	84.05149756	82.15088699	80.43515459	79.00390247	77.61137187	76.29594653	74.869952	73.0820229	71.49363461	69.92327863	68.35067256	67.17348594	66.26012061	65.52741845	64.99598858	64.23501683	63.7084429	63.15764258	62.16719556	61.5469967	60.60820297	60.12858015	59.94567546	59.26830868	58.93602047	58.99359131	58.32684991	58.33061324	58.40984498	58.44172445	58.82656525	58.96191311	58.97550546	58.79954748	58.71918299	59.07132797	59.46592763	60.11429051	61.328833	62.77921813	64.56305661	66.95579431	68.26997692	69.71220123	70.39938038	70.51295153	70.8592575	72.13379942	74.11076337	76.69117138	79.43910897	81.42209615	82.49519951	82.75789699	82.00418106	80.77453766	79.84423098	79.34534114	79.2658462	79.68752901	80.53664641	81.73659101	83.34123057	84.85724184	85.73014203	85.85611802	85.19071714	83.99998785	82.70983548	82.05892512	82.24161025	83.05928305	83.85129192	84.15502985	83.94604592	83.09216642	81.94845575	81.01403947	80.74454451	81.10356531	81.92589935	82.82192584	83.30752893	83.25440049	82.49596006	81.24486408	79.67443988	77.81101509	75.61598155	73.67471492	72.507916	72.15594672	72.28338915	72.67933996	72.79705778	71.90982048	70.2470535	68.43933919	66.77268083	66.23735626	66.19100665	67.21071939	69.61683434	72.52693234	74.73404217	76.89592428	78.40029023	78.99222092	79.68556105	80.33977792	80.76041549	80.52076374	79.62566501	78.12834627	75.89139891	73.08027088	69.57720154	66.406432	63.93011196	61.63579563	60.75124196	60.99875278	61.35030422	61.66774804	62.20548001	62.54178487	62.79735773	63.13401156	63.14609165	63.38810611	63.59230097	63.44464038	63.78171645	63.19461786	61.85634141	60.23814839	59.03181957	58.11806144	57.97643217	59.65562224	61.43480786	63.68143147	64.82273801	66.11378399	66.12577182	65.85650829	64.81395217	64.30645916	63.15032506	62.49766557	61.01489264	60.33522397	57.15588042	54.51021634	50.82401086	47.74631682	44.63860057	43.7413888	43.62047366	42.9324077	44.55257749	44.32793538	45.38844273	43.02612804	45.02146762	42.71079218	43.92819202	42.79796882	45.32205051	44.63827448	46.47183121																																																																																																							
93.96910098	94.28428439	93.51302309	91.6392834	89.59737455	88.09083275	86.96207534	86.03839261	85.38639686	84.96986966	84.73060517	84.72596834	85.06272493	85.59189136	86.33073554	87.40770079	88.84621581	90.6725009	92.32603791	93.03249751	92.67950741	91.2260575	88.73353424	85.79408704	83.27501982	81.26688627	79.54698194	78.05894014	76.82489939	75.51515375	74.18308514	72.79762063	71.15544582	69.42610389	67.80114427	66.15267831	64.73443283	63.78121139	63.00529013	62.34405947	61.67789512	61.03966329	60.36269992	59.9319097	59.46069592	58.88831189	58.23156164	57.82440383	57.03203572	56.46824668	56.17978122	56.19852363	56.05163956	56.0530109	55.95487537	56.11695714	56.42640175	56.80397226	57.11242563	57.42708767	57.59749791	57.76305897	58.32407632	59.36051053	61.31069342	63.66430319	65.57254588	66.70174574	67.69131646	68.00252182	68.27598509	69.20994592	71.09548184	73.47451691	76.26272437	78.69980608	80.25337766	80.82932906	80.35830676	79.12980939	77.79331075	76.86769044	76.36593531	76.380293	76.6857152	77.24772629	78.1381045	79.41069326	80.98107863	82.57275556	83.66026959	84.05181592	83.65940548	82.71408267	81.62748635	81.0771306	81.26081941	81.92038148	82.37917535	82.3997992	81.93417805	80.99948288	79.953569	79.36619551	79.3874748	79.93680432	80.78577846	81.52878377	81.8215267	81.58025968	80.82795923	79.64377076	77.91519533	75.33901258	71.9849652	68.09495413	64.85559822	63.14232305	63.43096273	64.9933202	67.05075467	68.31234341	68.11816032	67.30080994	66.6452627	66.23667731	67.36149733	69.95656756	72.43342417	74.49349863	76.54120695	77.55961596	77.88156878	78.37027003	78.9953521	79.40568139	79.29782916	78.52935716	77.14454005	75.31527835	72.91006407	69.72563498	66.5996288	63.63817028	60.9992007	59.35910337	58.70332633	58.77805199	59.08143928	59.44883911	59.84482303	60.3565469	60.19867434	59.97442028	60.05424048	60.08956132	60.35461505	60.69393801	60.67304595	59.16548408	57.74720454	55.86067914	54.70506256	54.4150005	55.66238877	57.27504196	59.39618659	61.1168206	62.29986494	62.95747874	62.77156552	62.48855853	61.85108253	61.34360922	60.90589283	60.19704258	58.70422166	56.81504465	54.09346663	45.59832728	37.34752483	33.82471446	31.1513829	27.936171	32.16076583	36.5039785	37.70333027	38.34870949	39.42520302	39.36934198	39.650068	39.48145731	39.33923607	39.62518382	40.400198	40.5889851																																																																																																							
