1	0.253478223	0	0	0	0	0	0
1	0.253478223	0	0	0	0	0	0
1	0.253478223	0	0	0	0	0	0
1	0.455615778	0	0	0	0	0	0
2	0.894736534	0.253478223	0	0	0	0	0
3	1.553417668	-0.239658752	0.253478223	0	0	0	0
3	1.738214319	-0.568999319	0.253478223	0	0	0	0
3	2.506675642	-0.05669177	0.253478223	0	0	0	0
4	0.93132993	0.93132993	0.253478223	0.253478223	0	0	0
4	1.921181301	2.396895453	0.253478223	0.253478223	0	0	0
4	1.884587904	2.104148282	0.253478223	0.253478223	0	0	0
4	1.370450686	1.407044082	0.253478223	0.253478223	0	0	0
6	0.455615778	0.675176156	0.821549741	0.253478223	0.253478223	0.253478223	0
6	0.309242193	1.077703516	1.187483705	0.253478223	0.253478223	0.253478223	0
5	0.750192618	1.004516723	1.114296912	0.253478223	0.253478223	0	0
5	0.457445448	0.821549741	1.150890308	0.253478223	0.253478223	0	0
7	0.93132993	1.077703516	0.711769552	0.253478223	0.253478223	0.253478223	0.253478223
7	1.33385729	1.846164838	1.407044082	0.253478223	0.253478223	0.253478223	0.253478223
7	1.114296912	1.443637479	1.443637479	0.253478223	0.253478223	0.253478223	0.253478223
7	1.591840734	1.516824271	1.004516723	0.253478223	0.253478223	0.253478223	0.253478223
6	0.530632241	0.63858276	0.455615778	0.253478223	0.253478223	0.253478223	0
7	0.016495022	1.297263893	0.748362949	0.089681815	0.253478223	0.253478223	0.253478223
5	0.494038844	1.388747384	0.567225637	0.253478223	0.253478223	0	0
5	0.530632241	1.370450686	0.64041243	0.253478223	0.253478223	0	0
5	0.967923327	1.006346393	0.565395967	0.253478223	0.253478223	0	0
5	1.884587904	2.067554886	0.93132993	0.253478223	0.253478223	0	0
5	1.811401112	2.140741679	0.93132993	0.253478223	0.253478223	0	0
5	1.811401112	1.957774697	0.93132993	0.253478223	0.253478223	0	0
4	0.894736534	0.199462004	0.253478223	0.253478223	0	0	0
3	1.772978046	1.260670497	0.253478223	0	0	0	0
3	1.516824271	0.93132993	0.253478223	0	0	0	0
3	1.553417668	0.675176156	0.253478223	0	0	0	0
1	0.821549741	0	0	0	0	0	0
1	0.711769552	0	0	0	0	0	0
1	1.077703516	0	0	0	0	0	0
1	1.33385729	0	0	0	0	0	0
